timestamp,open,high,low,close,volume
2020-01-01 00:22:00,98.01753011476335,98.0828773670593,97.8626741755658,97.88142944428637,9220
2020-01-01 00:23:00,96.46316039308525,96.50508036407425,96.37664940121299,96.4566812580729,8643
2020-01-01 00:24:00,95.98884228298523,96.08396465754919,95.87058556463045,95.91229853354773,1640
2020-01-01 00:25:00,96.17099315278779,96.26044002883533,95.93156111567936,96.02322112325758,8201
2020-01-01 00:26:00,94.89677741401472,94.94811829179228,94.86798403675571,94.87222754583529,7418
2020-01-01 00:27:00,95.22240684702953,95.31240308757575,95.14218876408081,95.24792556418096,7487
2020-01-01 00:28:00,94.47682467844444,94.6530899304505,94.46314123731618,94.64728687426215,5775
2020-01-01 00:29:00,94.34727977189674,94.42516617727212,94.32962205174024,94.35559312446888,2985
2020-01-01 00:30:00,93.8362288306957,93.9069489179906,93.70615134068703,93.75388651223948,5816
2020-01-01 00:31:00,95.70072803950518,95.7366479690695,95.56660570266114,95.60616469674842,5167
2020-01-01 00:32:00,95.64310397858233,95.66507226694486,95.54405024139763,95.59266747201049,3029
2020-01-01 00:33:00,94.48082663355837,94.6264643832363,94.38682398135526,94.53495654305459,8312
2020-01-01 00:34:00,95.15981929826302,95.40017194523828,95.09408040470666,95.35750145515777,8205
2020-01-01 00:35:00,94.08713629538629,94.20202841566693,94.05810535720208,94.13665780518676,9665
2020-01-01 00:36:00,94.3150869130861,94.34885427968912,94.29779604185433,94.3455214001915,6116
2020-01-01 00:37:00,92.35455837959273,92.42725799296942,92.31255375207964,92.38585127631173,1170
2020-01-01 00:38:00,91.1195208631111,91.2012467442125,91.01250112468654,91.05766522741331,4244
2020-01-01 00:39:00,91.45309410438392,91.491851704424,91.19439702229248,91.25452646328243,3471
2020-01-01 00:40:00,92.00534596346195,92.06566207947563,91.96639277292385,91.99299304327783,8031
2020-01-01 00:41:00,92.14268814555216,92.18534690451627,92.06593722084247,92.1643613244678,6975
2020-01-01 00:42:00,92.02279086077915,92.09036560696353,92.01294483623121,92.04871304207957,2245
2020-01-01 00:43:00,91.76004782318105,91.85281159498638,91.69156401013021,91.74760934649028,8769
2020-01-01 00:44:00,90.18625798008802,90.32573253109295,90.1239048147636,90.26908735612285,9989
2020-01-01 00:45:00,89.56126300360275,89.65145614951204,89.52855998962163,89.54924314772813,7019
2020-01-01 00:46:00,89.13368561040154,89.2238875403505,89.0060032417184,89.08860437676836,6567
2020-01-01 00:47:00,90.16669520934471,90.26110998938715,90.08418339046649,90.14572660298727,1321
2020-01-01 00:48:00,90.53509908595622,90.62463825196423,90.42477267109093,90.48934489255574,4934
2020-01-01 00:49:00,88.76967949812784,88.77000761102887,88.67653038661665,88.72630473719299,8319
2020-01-01 00:50:00,88.87319903836315,89.14379019574595,88.78223961664553,89.0503887065878,4895
2020-01-01 00:51:00,88.728993442011,88.74273938591953,88.5959136680227,88.66530642617147,8163
2020-01-01 00:52:00,87.92128294129927,87.99237705097663,87.8830993848097,87.98838442586552,9515
2020-01-01 00:53:00,88.490476798406,88.6055995681642,88.46661620962759,88.60006071470639,7555
2020-01-01 00:54:00,89.52061505441684,89.66595185671997,89.51350888693449,89.63106023720233,4332
2020-01-01 00:55:00,90.60569451736578,90.66777492589266,90.54580427260049,90.56234035631853,6338
2020-01-01 00:56:00,89.70086534037341,89.7633539527478,89.60159704516505,89.7231228330959,3667
2020-01-01 00:57:00,89.24571357884614,89.41646588570963,89.20503688924697,89.41391045724468,9836
2020-01-01 00:58:00,89.79297767016747,89.84062593358495,89.6553051659205,89.74517388864824,4844
2020-01-01 00:59:00,90.57675820269071,90.76493208999764,90.55970126700218,90.7207190157706,9494
2020-01-01 01:00:00,90.25552691377713,90.3312118403273,90.19900869079123,90.24154477792531,4261
2020-01-01 01:01:00,90.0797356938288,90.10769698367133,89.95983395455815,90.0558858012615,4760
2020-01-01 01:02:00,89.03810853542497,89.0598616528044,88.94043760211353,88.94955082725546,6079
2020-01-01 01:03:00,87.93151268182149,87.95710657758914,87.69394577479356,87.7533442031748,8002
2020-01-01 01:04:00,88.42940239297894,88.59624400783198,88.3374852029093,88.565870025569,1335
2020-01-01 01:05:00,89.91686266853351,89.98202654147654,89.82189433123808,89.92211005413982,2878
2020-01-01 01:06:00,89.82246640305506,89.8972524811047,89.73786565534388,89.85009993255949,2852
2020-01-01 01:07:00,90.89700779904761,90.93069725556552,90.7680393872155,90.85363283045152,5755
2020-01-01 01:08:00,91.23683573259251,91.27426714842088,91.1500505600874,91.21526885549915,3000
2020-01-01 01:09:00,90.53489447662035,90.60724146690991,90.51285216581086,90.57014910089401,6238
2020-01-01 01:10:00,90.88745448754135,91.02878537587347,90.81438663309285,90.93154470640243,8788
2020-01-01 01:11:00,92.35793618734999,92.49288097167369,92.26009774090411,92.4695812728684,3129
2020-01-01 01:12:00,92.5325413919991,92.61434754802633,92.38116188229117,92.43375523375845,6132
2020-01-01 01:13:00,94.04431930773241,94.11514039149122,93.97232915366476,93.99839888957246,1968
2020-01-01 01:14:00,91.47043060526222,91.47098760582257,91.32130667870621,91.37865378548271,3525
2020-01-01 01:15:00,92.16951667621038,92.29987391167047,92.10045564058632,92.20055628985793,3346
2020-01-01 01:16:00,92.22191981122667,92.36324729515947,92.20109178028423,92.2876033580961,1749
2020-01-01 01:17:00,91.88076450096732,92.05684096626531,91.80884556620637,91.98859600763024,9495
2020-01-01 01:18:00,92.11624854253981,92.15678101330747,92.0216134982773,92.08035678416574,3915
2020-01-01 01:19:00,89.98880854711201,90.14830817845628,89.9275735561972,90.09278786956484,6956
2020-01-01 01:20:00,90.05798228862399,90.08330937819073,89.84251718875335,89.87311598172734,4344
2020-01-01 01:21:00,90.09946429512975,90.23377689375366,90.08393761411862,90.23022855323909,8579
2020-01-01 01:22:00,91.73548860990185,91.81909077574645,91.64577760845003,91.7081225979806,9227
2020-01-01 01:23:00,91.34653785042833,91.43618629979645,91.1312290807917,91.18985237970695,4549
2020-01-01 01:24:00,90.44126775274015,90.45751481640157,90.34755755804238,90.38135877681377,6621
2020-01-01 01:25:00,89.8971691044784,89.97587471406297,89.85001236647463,89.87960173322922,7725
2020-01-01 01:26:00,90.69815548623511,90.86911911825986,90.66343104006889,90.7950038509313,2433
2020-01-01 01:27:00,90.98557804173421,91.1415924607846,90.93658970788434,91.12375496059099,1080
2020-01-01 01:28:00,90.6709997677157,90.71318264797318,90.49651278331282,90.59399475682395,6505
2020-01-01 01:29:00,91.2578769140148,91.30015270609822,91.03090572773468,91.1072621899373,4511
2020-01-01 01:30:00,91.16045474023753,91.28033616511587,91.07528076632097,91.20433973928534,7178
2020-01-01 01:31:00,92.0590785790566,92.25675082039585,92.00851362216625,92.17298472981824,3942
2020-01-01 01:32:00,91.22511469288597,91.48040914808001,91.17250233170809,91.47093163594087,9986
2020-01-01 01:33:00,91.04519300497685,91.19956641283353,91.02476053883315,91.14326948934311,9375
2020-01-01 01:34:00,90.73979565196105,90.82733618590385,90.66769106833094,90.75116133621096,5653
2020-01-01 01:35:00,89.4475587121625,89.52617777156902,89.24548798749976,89.28764638807883,3042
2020-01-01 01:36:00,89.65108003436671,89.66587938680975,89.50952197926165,89.58376666514341,2287
2020-01-01 01:37:00,89.87533047779398,89.92788099210905,89.80391639919205,89.8448219373233,4560
2020-01-01 01:38:00,89.80992342783566,89.93569126460204,89.79907170911426,89.84993539396577,8793
2020-01-01 01:39:00,89.55703168886501,89.64720011824913,89.53972632008642,89.61534826059061,1281
2020-01-01 01:40:00,88.340542278291,88.38305396818218,88.11882051073273,88.1999775185402,5710
2020-01-01 01:41:00,87.79940604985067,87.8798419009843,87.75347054681895,87.77933219577484,8773
2020-01-01 01:42:00,87.22635761005597,87.44554963136645,87.19992216779926,87.43661767924807,9608
2020-01-01 01:43:00,86.56698644523674,86.72028973901536,86.4740496362365,86.63434041002645,1316
2020-01-01 01:44:00,86.38723309518328,86.50417037003352,86.32146953289659,86.47305469836044,3963
2020-01-01 01:45:00,86.82247915425724,86.8772505868341,86.8110483988688,86.87710555517498,2091
2020-01-01 01:46:00,88.81958252241401,88.84299843691964,88.74893292937232,88.7632914563855,6078
2020-01-01 01:47:00,88.92712478103792,88.94681933330689,88.89988803776589,88.93786926921734,4885
2020-01-01 01:48:00,89.18773311923975,89.20465815063974,89.12833355045709,89.19541965994011,6599
2020-01-01 01:49:00,89.25232106030646,89.32160463372071,89.04569119718337,89.12097374417394,1676
2020-01-01 01:50:00,87.13255641989623,87.22360016243881,87.10510677555091,87.2022025288749,2124
2020-01-01 01:51:00,87.36210860601442,87.45558284231211,87.08862444968419,87.17568865342568,2113
2020-01-01 01:52:00,87.1687881042296,87.28756331802585,87.15787008634119,87.23591886336672,2972
2020-01-01 01:53:00,89.70808079551325,89.75409062130875,89.67840105904767,89.699160975852,8767
2020-01-01 01:54:00,89.4786796515306,89.5502283628929,89.38163315941631,89.50680001107088,5222
2020-01-01 01:55:00,89.82068926675458,89.88994803072175,89.79487286703912,89.80834735340449,5714
2020-01-01 01:56:00,89.81809478320656,89.86332105945893,89.68482445292686,89.77363558369925,5929
2020-01-01 01:57:00,88.6483410700886,88.66120110571113,88.5345640385393,88.60495754607972,8661
2020-01-01 01:58:00,89.67246862753268,89.83579757865881,89.6651599184685,89.74778036059473,8143
2020-01-01 01:59:00,90.38742192553676,90.54255292817408,90.33905124264676,90.49971339328151,9947
2020-01-01 02:00:00,91.54106251941512,91.54846297698506,91.23884740501006,91.29074534032455,5871
2020-01-01 02:01:00,90.33295945156975,90.43429448427959,90.23974548842817,90.38135788552981,4836
2020-01-01 02:02:00,91.85407344033311,91.91880812617867,91.74204173715819,91.78415219646591,8309
2020-01-01 02:03:00,90.22153700262132,90.40985938008942,90.1768606410749,90.38230113367364,8381
2020-01-01 02:04:00,90.94119695548345,91.0491922682413,90.9299485800048,90.96915822747391,5474
2020-01-01 02:05:00,93.14689391488564,93.22659143788762,93.08297665854187,93.15961385328389,9683
2020-01-01 02:06:00,92.21635903514598,92.28139315207243,92.14798783056429,92.1690775281532,1683
2020-01-01 02:07:00,91.33053438445123,91.64486229383719,91.32278105862886,91.60277979855042,2975
2020-01-01 02:08:00,91.7190452249459,91.81523675508703,91.602739263631,91.70243116363807,1303
2020-01-01 02:09:00,91.08398136398507,91.2263744263168,91.0570184011888,91.19895550952187,2952
2020-01-01 02:10:00,89.68072664957523,89.73849719967679,89.63418676194286,89.64829207845574,4569
2020-01-01 02:11:00,89.61322213357793,89.74776056900902,89.54327309611821,89.71685505326175,8909
2020-01-01 02:12:00,88.5690030699431,88.72903181483281,88.4868348543509,88.65455133953566,5004
2020-01-01 02:13:00,89.10078100913151,89.13292291855785,89.09437325981888,89.12814377017084,7065
2020-01-01 02:14:00,88.10348658897672,88.21330892272454,88.09294725822974,88.20871953593704,8397
2020-01-01 02:15:00,89.71110049628103,89.83974003790645,89.70208311392282,89.75865394095457,2030
2020-01-01 02:16:00,88.856063071764,89.0188274647247,88.85136714143175,88.97540064861833,6826
2020-01-01 02:17:00,88.47002208724278,88.68745713787268,88.40407643937935,88.65333913241265,5351
2020-01-01 02:18:00,89.56865205502527,89.62940474124281,89.4080250308084,89.46685634978233,8719
2020-01-01 02:19:00,88.10638716406598,88.30618196773527,88.04010649840998,88.23599203334837,9425
2020-01-01 02:20:00,88.44558387919172,88.48357210263696,88.39501716286429,88.46345196795251,2718
2020-01-01 02:21:00,89.84588383038431,89.86442695452479,89.68884395369437,89.77059472223493,1492
2020-01-01 02:22:00,88.1016170774221,88.25892656244969,88.04695024717225,88.1631114876737,3014
2020-01-01 02:23:00,88.26522875623145,88.40671177684447,88.17335406275149,88.34774534620601,9029
2020-01-01 02:24:00,88.63025194932118,88.6692635970506,88.55906328720404,88.60762814045444,8534
2020-01-01 02:25:00,89.50124439450445,89.5813885639714,89.31038514611059,89.38945101223175,9536
2020-01-01 02:26:00,88.035568774845,88.20501619723144,87.99483273947664,88.15250030135365,6886
2020-01-01 02:27:00,86.81702890506763,86.85620996930683,86.77350651558999,86.83204368826938,8627
2020-01-01 02:28:00,87.18073579438955,87.37465878445043,87.09583658986575,87.35398525388628,9456
2020-01-01 02:29:00,87.61164982675125,87.69065585373644,87.60088384321548,87.65096992711946,2672
2020-01-01 02:30:00,87.90488324591915,87.99087283194514,87.84497100196702,87.90146277746534,4647
2020-01-01 02:31:00,88.16244852278682,88.25405577856675,88.08981487600894,88.24791098696232,7388
2020-01-01 02:32:00,87.52218708200131,87.58973886545931,87.4471450204596,87.56788626538383,9620
2020-01-01 02:33:00,87.65931728571408,87.88945514443009,87.60016793299708,87.80013996254483,4162
2020-01-01 02:34:00,88.10092029698166,88.11309375387859,88.04840598742756,88.09321243584351,3910
2020-01-01 02:35:00,87.48443044270546,87.54739301453188,87.35278277343046,87.37886101781714,9645
2020-01-01 02:36:00,89.13492114198485,89.265986665774,89.04397851844944,89.2446355289619,9540
2020-01-01 02:37:00,89.65620127321844,89.77905513462487,89.61922247846631,89.71846844987368,9613
2020-01-01 02:38:00,88.57741957731646,88.61572999400089,88.44726574381771,88.52716495267104,7633
2020-01-01 02:39:00,89.30492763323714,89.31509532288024,89.1805520000086,89.18371856130487,1581
2020-01-01 02:40:00,88.05971790985666,88.26728439783295,88.036500988388,88.20903689107755,3662
2020-01-01 02:41:00,88.9792430210784,89.06442576952846,88.94468454179,88.99612149482,6352
2020-01-01 02:42:00,90.18303015605935,90.25105741795592,90.08755966749638,90.1547170738274,5258
2020-01-01 02:43:00,89.32382911641281,89.39773819638297,89.29189603569662,89.3340347554757,7923
2020-01-01 02:44:00,90.0497316780323,90.34743336281356,90.04559529795037,90.29741088472001,7828
2020-01-01 02:45:00,90.76030081258739,90.81224807427333,90.69280506005111,90.71019181165651,2324
2020-01-01 02:46:00,91.68418560676007,91.74774961774087,91.50633543641408,91.53225197165101,1100
2020-01-01 02:47:00,93.4407111294219,93.50973706559657,93.41144020631135,93.42904495430494,1415
2020-01-01 02:48:00,93.08054623297267,93.24914451218523,93.06017377695855,93.18365683830208,6059
2020-01-01 02:49:00,92.37860794930816,92.48861523043594,92.30171225524083,92.4299206739446,2043
2020-01-01 02:50:00,91.71739755108462,91.73298144956503,91.49920287992401,91.54040624431906,2746
2020-01-01 02:51:00,90.81559221343967,90.83665386728896,90.68407803488682,90.72459595935362,5491
2020-01-01 02:52:00,90.71149691177796,90.73751931388149,90.55083361627358,90.64749424993953,8657
2020-01-01 02:53:00,91.0242874831096,91.11625364881836,90.94397604096174,90.98864622475617,5443
2020-01-01 02:54:00,91.19922331286709,91.34127653326588,91.10645749961385,91.2653370240862,5860
2020-01-01 02:55:00,92.07246315505662,92.1478069550759,92.04255684523496,92.0925202731222,5170
2020-01-01 02:56:00,92.09772989143225,92.13072785785451,92.05766726544184,92.10552216500011,5148
2020-01-01 02:57:00,93.61401367376388,93.6251028260883,93.51942790655069,93.55905624215744,8453
2020-01-01 02:58:00,93.44529129834616,93.53516722094416,93.239791525688,93.29439940891947,7209
2020-01-01 02:59:00,96.12640238918841,96.21566899077071,95.9561438464237,96.0145685755091,1037
2020-01-01 03:00:00,96.4982974876945,96.65130548284367,96.47348498479028,96.6402359232741,9957
2020-01-01 03:01:00,95.80547786374792,95.88519953035757,95.7037199418161,95.78307836685782,5806
2020-01-01 03:02:00,94.7858622033135,94.83052671024448,94.66253327332903,94.71218586879671,5843
2020-01-01 03:03:00,95.25654431705435,95.2889410103374,95.193953928688,95.19465828403989,1115
2020-01-01 03:04:00,94.9082721223753,95.04510595233491,94.84913805904363,94.97119549871404,8764
2020-01-01 03:05:00,95.97660691438297,96.03803986848904,95.60539004865322,95.68519599280613,1278
2020-01-01 03:06:00,96.03072516114656,96.236436628139,96.00567848736502,96.15843361737967,1453
2020-01-01 03:07:00,95.97728586005621,96.09303759078611,95.97349875912002,96.08560470472281,4213
2020-01-01 03:08:00,95.26217049478056,95.29402919677631,95.15809312108932,95.2388109866544,5703
2020-01-01 03:09:00,93.93564406746492,93.96757575250659,93.62633609037137,93.72396376196853,5464
2020-01-01 03:10:00,93.1938293248311,93.31042411913029,93.18617296336461,93.27744880990151,1300
2020-01-01 03:11:00,94.10726476766028,94.18409559148937,94.0134610869277,94.13384760422498,9908
2020-01-01 03:12:00,94.45567071565677,94.48397209596486,94.31201390715759,94.34794134835519,7042
2020-01-01 03:13:00,93.10041635415442,93.14664093065196,93.0062723932956,93.1022025696432,6066
2020-01-01 03:14:00,93.24192311004136,93.31216125480593,93.1770391776411,93.27538349549438,1194
2020-01-01 03:15:00,93.7172641654119,93.79079377021395,93.57167644397839,93.66070087522323,2328
2020-01-01 03:16:00,92.80409523804505,92.86444531761255,92.69826013651695,92.77684343902209,7393
2020-01-01 03:17:00,93.0336124235313,93.09897536676303,92.92776877068555,92.93056854496761,5353
2020-01-01 03:18:00,93.11792415232014,93.13898254172841,92.9822330131811,92.98877726341361,8133
2020-01-01 03:19:00,91.87650727158353,91.90905748811622,91.79323250507115,91.845806965583,8388
2020-01-01 03:20:00,92.23276759846911,92.23488414323032,92.19063242394678,92.20359432593128,2557
2020-01-01 03:21:00,92.78578995052813,92.79662742125744,92.7182754283838,92.76437885229952,6976
2020-01-01 03:22:00,93.89634315113972,93.9228485743386,93.75196706561835,93.84743009547479,8529
2020-01-01 03:23:00,94.90674921129684,94.91329558342704,94.87175641875425,94.90123214750969,4124
2020-01-01 03:24:00,93.52350193132038,93.58382601958807,93.4746106599388,93.5235627795526,5882
2020-01-01 03:25:00,92.70540045172021,92.8052134633126,92.54731177663068,92.58573773963748,8119
2020-01-01 03:26:00,93.25238462488164,93.26246614628818,93.03779031042131,93.10077300684614,9720
2020-01-01 03:27:00,93.46380366329501,93.69668197902527,93.44441917022985,93.61455895775835,9689
2020-01-01 03:28:00,94.13060875923846,94.14249038396497,94.10361271505097,94.1296066440644,7782
2020-01-01 03:29:00,97.91346869137459,98.04932953659876,97.82759190623818,97.98233813471911,7298
2020-01-01 03:30:00,98.52213149876367,98.61754440571818,98.44099787637764,98.55322864541228,8146
2020-01-01 03:31:00,99.72904590656641,99.81931760004753,99.60987531670581,99.68879428559288,2810
2020-01-01 03:32:00,100.70973988624033,100.72113444760838,100.56570408815429,100.64279604908609,8914
2020-01-01 03:33:00,101.28297465603075,101.32573174700008,101.23703090668458,101.29418730039188,3845
2020-01-01 03:34:00,100.78758402227926,100.987996031787,100.71469494502604,100.97891805575154,3125
2020-01-01 03:35:00,101.64138271818719,101.77862560882525,101.60266223639998,101.7378872762448,8341
2020-01-01 03:36:00,101.05471202872725,101.145871346083,100.95499110368829,100.96506206170723,1319
2020-01-01 03:37:00,100.45420081276373,100.80639577007341,100.41486334859884,100.72824345496723,9086
2020-01-01 03:38:00,100.36162262230631,100.43391263235084,100.22701360271533,100.24287990713812,4363
2020-01-01 03:39:00,100.37687704558888,100.43017979607515,100.28566887846118,100.32475404652443,4386
2020-01-01 03:40:00,102.77103022135096,102.8593787955845,102.60967009166166,102.63941261319795,4338
2020-01-01 03:41:00,100.75229050191811,100.81709160043033,100.69237443521132,100.7721474206062,9177
2020-01-01 03:42:00,101.25226706857842,101.47337617769078,101.21611302702858,101.45840761098071,9436
2020-01-01 03:43:00,99.88872800394171,99.97248652625379,99.77513277345315,99.84569173979106,7734
2020-01-01 03:44:00,99.50122518640546,99.52918901921063,99.32254520589687,99.37375987400164,8258
2020-01-01 03:45:00,100.55518265152034,100.56054600562278,100.37076124311746,100.462710470969,1869
2020-01-01 03:46:00,100.46072134171565,100.53959429313134,100.45161879818062,100.52699049006446,2459
2020-01-01 03:47:00,99.45792181968142,99.51882771130083,99.38047479327102,99.44924571213515,7784
2020-01-01 03:48:00,98.68065837599718,98.7946501992673,98.61341868824017,98.73394200287518,5109
2020-01-01 03:49:00,99.33161310539093,99.43955806891807,99.23655045064966,99.41353975180986,8042
2020-01-01 03:50:00,98.7787119772107,98.85142999200531,98.64601793338835,98.68317312009272,7429
2020-01-01 03:51:00,98.77987847854818,98.97699572521465,98.74933468157697,98.8996317096747,9862
2020-01-01 03:52:00,98.85582190652035,99.03725381219186,98.83858256209898,98.94520354957851,1685
2020-01-01 03:53:00,98.18320063862546,98.35209695184052,98.15667178708993,98.2936032019727,6027
2020-01-01 03:54:00,100.28852253896811,100.51548962771277,100.23833346169259,100.43754729129802,2974
2020-01-01 03:55:00,101.0861077428003,101.16141771077746,100.98769501742004,101.07146631361603,8594
2020-01-01 03:56:00,99.16247403180662,99.18825493665334,99.01789506661035,99.04632372695842,5138
2020-01-01 03:57:00,99.21429036610333,99.26380063452162,99.19851615443758,99.23277804172785,2317
2020-01-01 03:58:00,98.42041679690304,98.61883981653475,98.39320394979562,98.57099157695946,6464
2020-01-01 03:59:00,99.50741936572989,99.50932326248281,99.41333221425285,99.42342491175569,6115
2020-01-01 04:00:00,98.79947434872649,98.82921412604226,98.53823463169219,98.63090417332299,8409
2020-01-01 04:01:00,98.45154349944143,98.56355601919051,98.36428108423921,98.51616773185609,1566
2020-01-01 04:02:00,98.97329958416478,99.03196194036467,98.94245041246626,99.02115501083655,8895
2020-01-01 04:03:00,99.93847626801501,99.95110385679253,99.86221142341348,99.88691020500667,8297
2020-01-01 04:04:00,98.8488011727294,98.89512484630313,98.59607406654439,98.68661379795088,3465
2020-01-01 04:05:00,98.30012914753742,98.42520906526853,98.29995195240532,98.35211256210994,5144
2020-01-01 04:06:00,97.74392227284916,97.96054214404106,97.68386452005002,97.87716725094899,5348
2020-01-01 04:07:00,97.28697987900252,97.34161126875298,97.13223764228071,97.22383801837528,4926
2020-01-01 04:08:00,99.06919906597061,99.11667396472528,98.93843650976574,98.98929225865638,8559
2020-01-01 04:09:00,99.39488711466085,99.43331517150682,99.39397727365737,99.39427396961733,5010
2020-01-01 04:10:00,98.07757668931654,98.15268491452605,98.05568954637803,98.13339001528229,3877
2020-01-01 04:11:00,99.15068983543627,99.1653460357177,98.95900780294787,99.05125196233706,2400
2020-01-01 04:12:00,101.22621175980449,101.30540140497067,101.17170591693171,101.17340815934969,7707
2020-01-01 04:13:00,102.1290298682105,102.25237408312208,102.08955189160417,102.20587341990084,1740
2020-01-01 04:14:00,100.6914129270774,100.77044495162536,100.60752898131354,100.68650345394683,7330
2020-01-01 04:15:00,100.06709862787811,100.27267768467063,99.98328952850962,100.20226938108057,9891
2020-01-01 04:16:00,101.53776957591099,101.55715916734933,101.42141973700433,101.4691805302672,1702
2020-01-01 04:17:00,100.73528770771013,100.81254179106953,100.71203933253685,100.76151106464842,7255
2020-01-01 04:18:00,101.16175940955617,101.24973215583691,101.10178893778755,101.20533049279464,5388
2020-01-01 04:19:00,101.97667709770874,102.02235189683306,101.95029929455302,101.97996454622398,8127
2020-01-01 04:20:00,101.05706484457892,101.1113219494993,101.0275076488463,101.0530340746459,2820
2020-01-01 04:21:00,101.08300172474065,101.1812099148482,100.91274874224439,100.9935087185841,8906
2020-01-01 04:22:00,97.81135043164754,97.89264049141461,97.73681479498536,97.75224137851502,5744
2020-01-01 04:23:00,96.71221280930146,96.81822498034377,96.71166066146127,96.72785373718074,5391
2020-01-01 04:24:00,96.55165240075948,96.55461635907709,96.44160806408699,96.47528558578757,2379
2020-01-01 04:25:00,95.26757612919188,95.28160976587112,95.17840500832322,95.22750240382273,9470
2020-01-01 04:26:00,96.81725374412575,96.86839007377681,96.74674570493622,96.85991370775436,9038
2020-01-01 04:27:00,95.41730051397008,95.45609543030025,95.33918898820964,95.42977232979372,5347
2020-01-01 04:28:00,94.97490555421243,95.03391709229341,94.90855363309906,94.98972784309674,2343
2020-01-01 04:29:00,95.17099455470026,95.23519987946585,95.05781753235114,95.12046842038284,6270
2020-01-01 04:30:00,96.5250394479768,96.61182483607762,96.45846457574486,96.56174170944895,1604
2020-01-01 04:31:00,95.08683863962736,95.21619794976083,95.05968598786924,95.12587955826952,7519
2020-01-01 04:32:00,96.48591904136786,96.57990463725726,96.25080717812801,96.28904331042447,8532
2020-01-01 04:33:00,96.39324991961877,96.40960201473851,96.2376327213441,96.29927637144405,7583
2020-01-01 04:34:00,95.2417076539536,95.40305901242259,95.2351505879182,95.3177677203961,1591
2020-01-01 04:35:00,95.8369652940536,95.88513751445493,95.7503386596526,95.77987119465938,9038
2020-01-01 04:36:00,95.99076589679837,96.0360988439301,95.93828899575708,95.97893089023285,7163
2020-01-01 04:37:00,95.41786913060005,95.4963630654485,95.32536994478865,95.37871401307405,4954
2020-01-01 04:38:00,95.46225023052058,95.47156428142507,95.39986788732799,95.44851609806408,9203
2020-01-01 04:39:00,95.18216676575084,95.27041607849274,94.99138931338692,95.06320250120231,7779
2020-01-01 04:40:00,95.2112818809187,95.27836821637347,95.12937717891192,95.17671984645357,1121
2020-01-01 04:41:00,95.83264165115317,95.92637668174041,95.74222865277066,95.8388505209746,3276
2020-01-01 04:42:00,97.52908639481826,97.62853415258903,97.38683550290472,97.42486733711996,9095
2020-01-01 04:43:00,96.2103803424019,96.26218078763763,96.1345146676755,96.18705183829312,8076
2020-01-01 04:44:00,98.33223307088228,98.34155929067317,98.31976417398917,98.32008521294938,1877
2020-01-01 04:45:00,96.39939967367549,96.41605205996858,96.33694961778225,96.36799741342688,1785
2020-01-01 04:46:00,96.20685141605465,96.24857414264672,96.12019411832325,96.21621231839129,3076
2020-01-01 04:47:00,96.80545222417541,96.81580751838888,96.77117188541624,96.80452952487586,6671
2020-01-01 04:48:00,97.02685193373472,97.16705557522468,97.00153330040148,97.0855213926109,1100
2020-01-01 04:49:00,96.38770515082791,96.49250865789358,96.33335145458369,96.4628218727903,9567
2020-01-01 04:50:00,96.15484258378478,96.35228824123502,96.14696957394058,96.25469962243302,9837
